GOterm	Canon_input	NonCan_input	Hym_Noncan	Solitary_Imm	Social_Imm	Complex_Imm	Solitary_Random	Social_Random	Complex_Random
GO:0051377	0	1	0	0	0	0	0	0	0
GO:0017110	0	0	0	0	0	0	0	0	0
GO:0044715	0	0	0	0	0	0	0	0	0
GO:0004144	0	0	0	0	0	1	0	0	0
GO:0019432	0	0	0	0	0	0	0	0	0
GO:0046460	0	0	0	0	0	0	0	0	0
GO:0046463	0	0	0	0	0	0	0	0	0
GO:0047196	0	0	0	0	0	0	0	0	0
GO:0005701	0	0	0	1	0	0	0	1	0
GO:0005720	0	0	0	0	0	0	0	0	0
GO:0005721	0	0	0	0	0	0	0	0	0
GO:0031618	0	0	0	0	0	0	0	0	0
GO:0070847	0	0	0	1	1	0	0	0	0
GO:1903729	0	0	0	0	0	0	0	0	0
GO:0032978	0	0	0	0	0	0	0	0	0
GO:0032979	0	0	0	0	0	0	0	0	0
GO:0043022	0	0	0	0	0	0	0	0	0
GO:0051204	0	0	0	0	0	0	0	0	0
GO:0051205	0	0	0	0	0	0	0	0	0
GO:0015252	0	0	0	0	0	0	0	0	0
GO:0007395	0	0	0	0	0	0	0	0	0
GO:0016328	0	0	0	0	1	1	0	0	0
GO:0016601	0	0	0	0	0	0	0	0	0
GO:0017124	0	0	0	0	0	1	1	1	0
GO:0048365	0	0	0	0	0	0	0	0	0
GO:0005814	0	0	0	0	0	0	0	0	0
GO:0007099	0	0	0	0	0	0	0	0	0
GO:0010457	0	0	0	0	0	0	0	0	0
GO:0032053	0	0	0	0	0	0	0	0	0
GO:0098534	0	0	0	0	0	0	0	0	0
GO:0005227	0	0	0	0	0	0	0	0	0
GO:0005229	0	0	0	0	0	0	0	0	0
GO:0061778	0	0	0	0	0	0	0	0	0
GO:0030896	0	0	0	0	0	0	0	0	0
GO:0031573	0	0	0	0	0	1	0	1	0
GO:0035038	0	0	0	0	0	0	0	0	0
GO:0035861	0	0	0	0	0	0	0	1	0
GO:0044778	0	0	0	0	0	0	0	0	0
GO:0051598	0	0	0	0	0	0	0	0	0
GO:0070194	0	0	0	0	0	0	0	0	0
GO:0090734	0	0	0	0	0	0	0	1	0
GO:0010452	0	1	0	1	0	0	0	0	0
GO:0046975	0	1	0	1	0	0	0	0	0
GO:0017025	0	0	0	0	0	0	0	0	0
GO:0031595	0	0	0	0	0	0	0	0	0
GO:0031597	0	0	0	0	0	0	0	0	0
GO:0036402	0	0	0	0	0	0	0	0	0
GO:0045898	0	0	0	0	0	0	0	0	0
GO:0045899	0	0	0	0	0	0	0	0	0
GO:0060260	0	0	0	0	0	0	0	0	0
GO:0060261	0	0	0	0	0	0	0	0	0
GO:2000142	0	0	0	0	0	0	0	0	0
GO:2000144	0	0	0	0	0	0	0	0	0
GO:0016504	0	0	0	0	0	0	0	0	0
GO:0016578	0	0	0	0	0	0	0	0	0
GO:0035517	0	0	0	0	0	0	0	0	0
GO:0035520	0	0	0	0	0	0	0	0	0
GO:0035521	0	0	0	0	0	0	0	0	0
GO:0035522	0	0	0	0	0	0	0	0	0
GO:0035800	0	0	0	0	0	0	0	0	0
GO:2000152	0	0	0	0	0	0	0	0	0
GO:2000158	0	0	0	0	0	0	0	0	0
GO:0003747	0	0	0	0	0	0	0	0	0
GO:0004045	0	0	0	0	0	0	0	0	0
GO:0006415	0	0	0	0	0	0	0	0	0
GO:0008079	0	0	0	0	0	0	0	0	0
GO:0016150	0	0	0	0	0	0	0	0	0
GO:0070126	0	0	0	0	0	0	0	0	0
GO:0072344	0	0	0	0	0	0	0	0	0
GO:0001726	0	0	0	0	0	0	0	0	0
GO:0010378	0	0	0	0	0	0	0	0	0
GO:0033130	0	0	0	0	0	0	1	0	0
GO:0005154	0	0	0	0	1	1	0	0	0
GO:0007474	0	0	0	0	1	0	0	0	0
GO:0030547	0	0	0	0	0	0	0	0	0
GO:0048019	0	0	0	0	0	0	0	0	0
GO:0070851	0	0	0	0	0	0	0	0	0
GO:1900115	0	0	0	0	0	0	0	0	0
GO:1900116	0	0	0	0	0	0	0	0	0
GO:2000272	0	0	0	0	1	0	0	0	0
GO:0001704	0	0	0	0	0	0	0	0	0
GO:0001707	0	0	0	0	0	0	0	0	0
GO:0001710	0	0	0	0	0	0	0	0	0
GO:0007501	0	0	0	0	0	0	0	0	0
GO:0048332	0	0	0	0	0	0	0	0	0
GO:0048333	0	0	0	0	0	0	0	0	0
GO:0060795	0	0	0	0	0	0	0	0	0
GO:0035331	0	0	0	0	0	0	0	0	1
GO:0090443	0	0	0	0	0	0	0	0	1
GO:0000221	0	0	0	0	0	0	0	0	0
GO:0005765	1	0	0	0	0	0	0	0	0
GO:0016471	1	0	0	0	0	0	0	0	0
GO:0033180	0	0	0	0	0	0	0	0	0
GO:0098852	0	0	0	0	0	0	0	0	0
GO:0004896	0	0	0	0	0	0	0	0	0
GO:0097677	0	0	0	0	0	0	0	0	0
GO:0097678	0	0	0	0	0	0	0	0	0
GO:1990782	0	0	0	0	1	0	0	0	0
GO:0007421	0	0	0	0	0	0	0	0	0
GO:0007445	0	0	0	0	0	0	0	0	0
GO:0035225	0	0	0	0	0	0	0	0	0
GO:0035638	0	0	0	0	0	0	0	0	0
GO:0038004	0	0	0	0	0	0	0	0	0
GO:0045742	0	0	0	0	0	0	1	0	0
GO:0046845	0	0	0	0	0	0	0	0	0
GO:0050673	0	0	0	0	0	0	0	0	0
GO:0061331	0	0	0	0	0	0	0	0	0
GO:1901186	0	0	0	0	0	0	1	0	0
GO:2001013	0	0	0	0	0	0	0	0	0
GO:0044611	0	0	0	0	1	0	1	0	0
GO:0044615	0	0	0	0	0	0	0	0	0
GO:0070762	0	0	0	0	0	0	0	0	0
GO:0000120	0	0	0	0	0	0	0	0	0
GO:0005668	0	0	0	0	0	0	0	0	0
GO:0045943	0	0	0	0	0	0	0	1	0
GO:1901836	0	0	0	0	0	0	0	1	0
GO:1901838	0	0	0	0	0	0	0	1	0
GO:0031298	0	0	0	0	0	0	0	0	0
GO:0033262	0	0	0	0	0	0	0	0	0
GO:0043111	0	0	0	0	0	0	0	0	0
GO:0031428	0	0	0	0	0	0	0	0	0
GO:0030134	0	0	0	0	0	0	0	0	0
GO:0001094	0	0	0	0	0	0	0	0	0
GO:0001129	0	0	0	0	0	0	0	0	0
GO:0001132	0	0	0	0	0	0	0	0	0
GO:0005672	0	0	0	0	0	0	0	0	0
GO:0006367	0	0	0	0	1	0	0	0	0
GO:0051123	0	0	0	0	0	0	0	0	0
GO:0070897	0	0	0	0	0	0	0	0	0
GO:0030371	0	0	0	0	0	0	0	0	1
GO:0055060	0	0	0	0	0	0	0	0	0
GO:0098693	0	0	0	0	0	0	0	0	0
GO:1900242	0	0	0	0	0	0	0	1	0
GO:1903421	0	0	0	0	0	0	0	1	0
GO:0001676	0	0	0	0	0	0	0	0	0
GO:0042759	0	0	0	0	0	0	0	0	0
GO:0016857	0	0	0	0	0	0	0	0	0
GO:0034389	0	1	0	0	0	0	0	0	0
GO:0047938	0	0	0	0	0	0	0	0	0
GO:0000931	0	0	0	0	0	0	0	0	0
GO:0008274	0	0	0	0	0	0	0	0	0
GO:0005985	0	0	0	0	0	0	0	0	0
GO:0005986	0	0	0	0	0	0	0	0	0
GO:0006000	0	0	0	0	0	0	0	0	0
GO:0019203	0	0	0	0	0	0	0	0	0
GO:0030388	0	0	0	0	0	0	0	0	0
GO:0034637	0	0	0	0	0	0	0	0	0
GO:0042132	0	0	0	0	0	0	0	0	0
GO:0046351	0	0	0	0	0	0	0	0	0
GO:0050308	0	0	0	0	0	0	0	0	0
GO:0036396	0	0	0	0	0	0	0	0	0
GO:0045293	0	0	0	0	0	0	0	0	0
GO:0080009	0	0	0	0	0	0	0	0	0
GO:0010770	0	0	0	0	0	0	0	0	0
GO:0010976	0	0	0	0	0	0	0	0	0
GO:0016320	0	0	0	0	0	1	0	0	0
GO:0030516	0	0	0	0	0	0	0	0	0
GO:0031110	0	0	0	0	0	0	0	0	0
GO:0031114	0	0	0	0	0	0	0	0	0
GO:0031346	0	0	0	0	0	0	0	0	0
GO:0043244	0	0	0	0	0	0	0	0	0
GO:0045773	0	0	0	0	0	0	0	0	0
GO:0048680	0	0	0	0	0	0	0	1	0
GO:0048686	0	0	0	0	0	0	0	0	0
GO:0048687	0	0	0	0	0	0	0	0	0
GO:0048690	0	0	0	0	0	0	0	0	0
GO:0048691	0	0	0	0	0	0	0	0	0
GO:0050772	0	0	0	0	0	0	0	0	0
GO:0051260	0	0	0	0	0	0	0	0	0
GO:0061387	0	0	0	0	0	0	0	0	0
GO:0070572	0	0	0	0	0	0	0	1	0
GO:1901879	0	0	0	0	0	0	0	0	0
GO:0002011	0	0	0	0	0	0	0	0	0
GO:0004705	1	0	0	0	0	0	0	0	0
GO:0007258	0	0	0	0	0	0	0	0	0
GO:0007368	0	0	0	0	0	0	0	0	0
GO:0007439	0	0	0	0	0	0	0	0	0
GO:0007441	0	0	0	0	0	0	0	0	0
GO:0010634	0	0	0	0	0	0	0	0	0
GO:0030335	0	0	0	0	0	0	0	0	0
GO:0030856	0	0	0	0	0	0	0	0	0
GO:0030858	0	0	0	0	0	0	0	0	0
GO:0031103	0	0	0	0	0	0	0	1	0
GO:0032872	0	0	0	0	0	0	0	0	0
GO:0032873	0	0	0	0	0	0	1	0	0
GO:0035313	0	0	0	0	0	0	0	0	0
GO:0040017	0	0	0	0	0	0	0	0	0
GO:0043405	0	0	0	0	0	0	0	0	0
GO:0043407	0	0	0	0	0	0	1	0	0
GO:0043409	0	0	0	0	0	0	0	0	0
GO:0043506	0	0	0	0	0	0	0	0	0
GO:0043508	0	0	0	0	0	0	0	0	0
GO:0043652	0	0	0	0	0	0	0	0	0
GO:0044319	0	0	0	0	0	0	0	0	0
GO:0046328	0	0	0	0	0	0	1	0	0
GO:0046329	0	0	0	0	0	0	1	0	0
GO:0048557	0	0	0	0	0	0	0	0	0
GO:0048562	0	0	0	0	0	0	0	0	0
GO:0048566	0	0	0	0	0	0	0	0	0
GO:0048567	0	0	0	0	0	0	0	0	0
GO:0048611	0	0	0	0	0	0	0	0	0
GO:0048613	0	0	0	0	0	0	0	0	0
GO:0048615	0	0	0	0	0	0	0	0	0
GO:0048668	0	0	0	0	0	0	1	0	0
GO:0048674	0	0	0	0	0	0	1	0	0
GO:0048678	0	0	0	0	0	0	0	1	0
GO:0048682	0	0	0	0	0	0	0	0	0
GO:0051272	0	0	0	0	0	0	0	0	0
GO:0070302	0	0	0	0	0	0	0	0	0
GO:0070303	0	0	0	0	0	0	1	0	0
GO:0071907	0	0	0	0	0	0	0	0	0
GO:0090504	0	0	0	0	0	0	0	0	0
GO:0090505	0	0	0	0	0	0	0	0	0
GO:1903684	0	0	0	0	0	0	0	0	0
GO:1903688	0	0	0	0	0	0	0	0	0
GO:1905881	0	0	0	0	0	0	0	0	0
GO:2000147	0	0	0	0	0	0	0	0	0
GO:0007319	0	0	0	0	0	0	0	0	0
GO:0006044	0	0	0	0	0	0	0	0	1
GO:0033207	0	0	0	0	0	0	0	0	0
GO:0033842	0	0	0	0	0	0	0	0	0
GO:0140103	0	0	0	0	0	0	0	0	0
GO:0004430	0	0	0	0	0	0	0	0	0
GO:0046854	0	0	0	0	0	0	0	0	0
GO:0048015	0	0	0	0	0	0	0	0	0
GO:0048017	0	0	0	0	0	0	0	0	0
GO:0052742	0	0	0	0	0	0	0	0	0
GO:0000268	0	0	0	0	0	0	0	0	0
GO:0033328	0	0	0	0	0	0	0	0	0
GO:0007516	0	0	0	0	0	0	0	0	0
GO:0061318	0	0	0	0	0	0	0	0	0
GO:0061319	0	0	0	0	0	0	0	0	0
GO:0061321	0	0	0	0	0	0	0	0	0
GO:0008469	0	1	0	0	0	0	0	0	0
GO:0016273	0	0	0	0	0	0	0	0	0
GO:0016274	0	0	0	0	0	0	0	0	0
GO:0018195	0	0	0	0	0	0	0	0	0
GO:0018216	0	0	0	0	0	0	0	0	0
GO:0019918	0	1	0	0	0	0	0	0	0
GO:0030719	0	0	0	0	0	0	0	0	0
GO:0034969	0	1	0	0	0	0	0	0	0
GO:0035243	0	1	0	0	0	0	0	0	0
GO:0035246	0	0	0	0	0	0	0	0	0
GO:0035247	0	0	0	0	0	0	0	0	0
GO:0035626	0	0	0	0	0	0	0	0	0
GO:0010586	0	0	0	0	0	0	0	0	0
GO:0044747	0	0	0	0	0	0	0	0	0
GO:0044748	0	0	0	0	0	0	0	0	0
GO:0005680	0	0	0	0	0	0	0	0	0
GO:0045842	0	0	0	0	0	0	0	0	0
GO:0051984	0	0	0	0	0	0	0	0	0
GO:0062033	0	0	0	0	0	0	0	0	0
GO:1901970	0	0	0	0	0	0	0	0	0
GO:1901989	0	0	0	0	0	0	0	0	0
GO:1901992	0	0	0	0	0	0	0	0	0
GO:1902101	0	0	0	0	0	0	0	0	0
GO:1905820	0	0	0	0	0	0	0	0	0
GO:0005811	0	0	0	0	0	0	0	0	0
GO:0019915	0	0	0	0	0	0	0	0	0
GO:0030730	0	0	0	0	0	0	0	0	0
GO:0005527	0	0	0	0	0	0	0	0	0
GO:0005528	0	0	0	0	0	0	0	0	0
GO:0006513	0	0	0	0	0	0	0	0	0
GO:0008378	0	1	1	0	0	0	0	0	0
GO:0035250	0	0	0	0	0	0	0	0	0
GO:2000035	0	0	0	0	0	0	0	0	0
GO:0044545	0	0	0	0	0	0	0	0	0
GO:0008024	0	0	0	0	0	0	0	0	0
GO:0019908	0	0	0	0	0	0	0	0	0
GO:0032783	0	0	0	0	0	0	1	0	0
GO:0032806	0	0	0	0	0	0	0	0	0
GO:0006882	0	0	0	0	0	0	0	0	0
GO:0007506	0	0	0	0	0	0	0	1	0
GO:0035262	0	0	0	0	0	0	0	0	0
GO:0055069	0	0	0	0	0	0	0	0	0
GO:0060485	0	0	0	0	0	0	0	0	0
GO:0071578	0	0	0	0	0	0	0	0	0
GO:0098659	0	0	0	0	0	0	0	0	0
GO:0098739	0	0	0	0	0	0	0	0	0
GO:0099587	0	0	0	0	0	0	0	0	0
GO:0001678	0	0	0	0	0	0	0	1	0
GO:0004340	0	0	0	0	0	0	0	1	0
GO:0004396	0	0	0	0	0	0	0	0	1
GO:0008865	0	0	0	0	0	0	0	1	1
GO:0019158	0	0	0	0	0	0	0	1	0
GO:0019200	0	0	0	0	0	0	0	0	0
GO:0046835	0	0	0	0	0	0	0	1	0
GO:0051156	0	0	0	0	0	0	0	1	0
GO:0016618	0	0	0	0	0	0	0	0	0
GO:0030267	0	0	0	0	0	0	0	0	0
GO:0005848	0	0	0	0	0	0	0	0	0
GO:0005849	0	0	0	0	0	0	0	0	0
GO:0003839	0	1	0	0	0	0	0	0	0
GO:0006751	0	0	0	0	0	0	0	0	0
GO:0016840	0	0	0	0	0	0	0	0	0
GO:0016842	0	0	0	0	0	0	0	0	0
GO:0042219	0	0	0	0	0	0	0	0	0
GO:0043171	0	0	0	0	0	0	0	0	0
GO:0005375	0	0	0	0	0	0	0	0	0
GO:0035434	0	0	0	0	0	0	0	0	0
GO:0000491	0	0	0	0	0	0	0	0	0
GO:0000492	0	0	0	0	0	0	0	0	0
GO:0000812	0	0	0	0	0	0	0	0	0
GO:0003678	0	0	0	0	0	0	0	0	0
GO:0004003	0	0	0	0	0	0	0	0	0
GO:0008094	0	0	0	0	0	0	1	0	1
GO:0032392	0	0	0	0	0	0	0	0	0
GO:0032508	0	0	0	0	0	0	0	0	0
GO:0097255	0	0	0	0	0	0	0	0	0
GO:0016460	0	0	0	0	0	0	0	0	0
GO:0016461	0	0	0	0	0	0	0	0	0
GO:0031475	0	0	0	0	0	0	0	0	0
GO:0031476	0	0	0	0	0	0	0	0	0
GO:0031477	0	0	0	0	0	0	0	0	0
GO:0032036	0	0	0	0	0	0	0	0	0
GO:0008541	0	0	0	0	0	0	1	0	0
GO:0060170	0	1	0	0	0	0	0	0	0
GO:0035302	0	0	0	0	0	0	0	0	0
GO:0004733	0	0	0	0	0	0	0	0	0
GO:0006766	0	0	0	0	0	0	0	0	0
GO:0006767	0	0	0	0	0	0	0	0	0
GO:0009110	0	0	0	0	0	0	0	0	0
GO:0016638	0	0	0	0	0	0	0	0	0
GO:0016641	0	0	0	0	0	0	0	0	0
GO:0042364	0	0	0	0	0	0	0	0	0
GO:0042816	0	0	0	0	0	0	0	1	0
GO:0042819	0	0	0	0	0	0	0	0	0
GO:0042822	0	0	0	0	0	0	0	0	0
GO:0042823	0	0	0	0	0	0	0	0	0
GO:0007527	0	0	0	0	0	0	0	0	0
GO:0045503	0	0	0	0	0	0	0	0	0
GO:0045504	0	0	0	0	0	0	0	0	0
GO:0007058	0	0	0	0	0	0	0	0	0
GO:0007135	0	0	0	0	0	0	0	0	0
GO:0007147	0	0	0	0	0	0	0	0	0
GO:0061983	0	0	0	0	0	0	0	0	0
GO:0008158	0	0	0	0	0	0	0	0	0
GO:0030228	0	0	0	0	0	0	0	0	0
GO:0038024	0	0	0	0	0	0	0	0	0
GO:0048099	0	0	0	0	0	0	0	0	0
GO:0048100	0	0	0	0	0	0	0	0	0
GO:0050775	0	0	0	0	0	0	1	0	0
GO:0051567	0	0	0	1	0	0	0	0	0
GO:0051574	0	0	0	0	0	0	0	0	0
GO:1900006	0	0	0	0	0	0	0	0	0
GO:1900109	0	0	0	0	0	0	0	0	0
GO:1900111	0	0	0	0	0	0	0	0	0
GO:0000187	0	0	0	0	0	0	0	0	0
GO:0004708	0	0	0	0	0	0	0	0	0
GO:0005078	0	0	0	0	0	0	0	0	0
GO:0007257	0	0	0	0	0	0	0	0	0
GO:0008545	1	0	0	0	0	0	0	0	0
GO:0010591	0	0	0	0	0	0	0	0	0
GO:0010592	0	0	0	0	0	0	0	0	0
GO:0032874	0	0	0	0	0	0	0	0	0
GO:0034769	0	0	0	0	0	0	0	0	0
GO:0043406	0	0	0	0	0	0	0	0	0
GO:0043507	0	0	0	0	0	0	0	0	0
GO:0046330	0	0	0	0	0	0	0	0	0
GO:0051491	0	0	0	0	0	0	0	0	0
GO:0070304	0	0	0	0	0	0	0	0	0
GO:0120034	0	0	0	0	0	0	0	0	0
GO:1902743	0	0	0	0	0	0	0	0	0
GO:1902745	0	0	0	0	0	0	0	0	0
GO:0016339	0	0	0	0	0	0	0	0	0
GO:0044331	0	0	0	0	0	0	0	0	0
GO:0007563	0	0	0	0	0	0	0	0	0
GO:0005042	0	0	0	0	0	0	0	0	0
GO:0005043	0	0	0	0	0	0	0	0	0
GO:0007432	0	0	0	0	0	0	0	0	0
GO:0008347	0	0	0	0	0	0	1	1	0
GO:0038007	0	0	0	0	0	0	0	0	0
GO:0046427	0	0	0	0	0	0	0	1	0
GO:1904894	0	0	0	0	0	0	0	1	0
GO:0031648	0	0	0	0	0	0	0	0	0
GO:0042308	0	0	0	0	0	0	0	0	0
GO:0071630	0	0	0	0	0	0	0	0	0
GO:1900181	0	0	0	0	0	0	0	0	0
GO:1901044	0	0	0	0	0	0	0	0	0
GO:1904590	0	0	0	0	0	0	0	0	0
GO:0000095	0	0	0	0	0	0	0	0	1
GO:0015805	0	0	0	0	0	0	0	0	0
GO:0051182	0	0	0	0	0	0	0	0	0
GO:0051185	0	0	0	0	0	0	0	0	0
GO:0072348	0	0	0	0	0	0	1	0	0
GO:1901682	0	0	0	0	0	0	1	0	0
GO:1901962	0	0	0	0	0	0	0	0	1
GO:0001706	0	0	0	0	0	0	0	0	0
GO:0001711	0	0	0	0	0	0	0	0	0
GO:0005007	0	0	0	0	0	0	0	1	0
GO:0007492	0	0	0	0	0	0	0	0	0
GO:0007493	0	0	0	0	0	0	0	1	0
GO:0007500	0	0	0	0	0	0	0	1	0
GO:0007509	0	0	0	0	0	1	0	0	0
GO:0007523	0	0	0	0	0	0	0	0	0
GO:0008078	0	0	0	0	0	1	0	0	0
GO:0035987	0	0	0	0	0	0	0	0	0
GO:0061320	0	0	0	0	0	0	0	0	0
GO:0001742	0	0	0	0	0	0	0	0	0
GO:0007438	0	0	0	0	0	0	0	0	0
GO:0016330	0	0	0	0	0	0	0	0	0
GO:0048098	0	0	0	0	0	0	0	0	0
GO:0048801	0	0	0	0	0	0	0	0	0
GO:0002021	0	0	0	0	0	0	0	0	0
GO:1901142	0	0	0	0	0	0	0	0	0
GO:1901143	0	0	0	0	0	0	0	0	0
GO:0004812	0	1	0	0	0	0	0	0	0
GO:0004828	0	0	0	0	0	0	0	0	0
GO:0006418	0	0	0	0	0	0	0	0	0
GO:0006434	0	0	0	0	0	0	0	0	0
GO:0016875	0	1	0	0	0	0	0	0	0
GO:0043038	0	0	0	0	0	0	0	0	0
GO:0043039	0	1	0	0	0	0	0	0	0
GO:0070127	0	0	0	0	0	0	0	0	0
GO:0070158	0	0	0	0	0	0	0	0	0
GO:0060361	0	0	0	0	0	0	0	0	0
GO:0007213	0	0	0	0	0	0	0	0	0
GO:0015464	0	0	0	0	0	0	0	0	0
GO:0016907	0	0	0	0	0	0	0	0	0
GO:0095500	0	0	0	0	0	0	0	0	0
GO:1903831	0	0	0	0	0	0	0	0	0
GO:1905144	0	0	0	0	0	0	0	0	0
GO:1905145	0	0	0	0	0	0	0	0	0
GO:0015679	0	0	0	0	0	0	0	0	0
GO:0007026	0	0	0	0	0	0	0	0	0
GO:0008091	0	0	0	0	0	0	0	0	0
GO:0030864	0	0	0	0	0	0	0	0	0
GO:0031111	0	0	0	0	0	0	0	0	0
GO:0042062	0	0	0	0	0	0	0	0	0
GO:0043242	0	0	0	0	0	0	0	0	0
GO:0045170	0	0	0	0	0	0	0	0	0
GO:0045478	0	0	0	0	0	0	0	0	0
GO:0051494	0	0	0	0	0	0	0	0	0
GO:1901880	0	0	0	0	0	0	0	0	0
GO:1902904	0	0	0	0	0	0	0	0	0
GO:0030837	0	0	0	0	0	0	0	0	0
GO:0031333	0	0	0	0	0	0	0	0	0
GO:0032272	0	0	0	0	0	0	0	0	0
GO:0032794	0	0	0	0	0	0	0	0	0
GO:0051125	0	0	0	0	0	0	0	0	0
GO:0051126	0	0	0	0	0	0	0	0	0
GO:0097320	0	0	0	0	0	0	0	0	0
GO:0004326	0	0	0	0	0	0	0	1	0
GO:0046900	0	0	0	0	0	0	0	1	0
GO:0046901	0	0	0	0	0	0	0	1	0
GO:0005956	0	0	0	0	0	0	0	0	0
GO:0004655	0	0	0	0	0	0	0	0	0
GO:0036228	0	0	0	0	0	0	1	0	0
GO:0090435	0	0	0	0	0	0	0	0	0
GO:0004740	0	0	0	0	0	0	0	0	0
GO:0030332	0	0	0	0	0	0	0	0	0
GO:0005052	0	0	0	0	0	0	0	0	0
GO:0016560	0	0	0	0	0	0	0	0	0
GO:0002793	0	0	0	0	0	0	0	0	0
GO:0046887	0	0	0	0	0	0	0	0	0
GO:0051047	0	0	0	0	0	0	0	0	0
GO:1903532	0	0	0	0	0	0	0	0	0
GO:0008612	0	0	0	0	0	0	0	0	0
GO:0019135	0	0	0	0	0	0	0	0	0
GO:0004496	0	0	0	0	0	0	0	0	0
GO:0006695	0	0	0	0	0	0	0	0	0
GO:0008203	0	0	0	0	0	0	0	0	0
GO:0000972	0	0	0	0	0	0	1	0	0
GO:0002161	0	0	0	0	0	0	0	0	0
GO:0004826	0	0	0	0	0	0	0	0	0
GO:0006432	0	0	0	0	0	0	0	0	0
GO:0006450	0	0	0	0	0	0	0	0	0
GO:0009328	0	0	0	0	0	0	0	0	0
GO:0106074	0	0	0	0	0	0	0	0	0
GO:0003883	0	0	0	0	0	0	0	0	0
GO:0006220	0	0	0	0	0	0	0	0	0
GO:0006221	0	0	0	0	0	0	0	0	0
GO:0006241	0	0	0	0	0	0	0	0	0
GO:0009147	0	0	0	0	0	0	0	0	0
GO:0009148	0	0	0	0	0	0	0	0	0
GO:0009163	0	0	0	0	0	0	0	0	0
GO:0009208	0	0	0	0	0	0	0	0	0
GO:0009209	0	0	0	0	0	0	0	0	0
GO:0009218	0	0	0	0	0	0	0	0	0
GO:0009220	0	0	0	0	0	0	0	0	0
GO:0042455	0	0	0	0	0	0	0	0	0
GO:0046036	0	0	0	0	0	0	0	0	0
GO:0046132	0	0	0	0	0	0	0	0	0
GO:0046134	0	0	0	0	0	0	0	0	0
GO:0097268	0	0	0	0	0	0	0	0	0
GO:1901659	0	0	0	0	0	0	0	0	0
GO:0004066	0	0	0	0	0	0	0	0	0
GO:0006528	0	0	0	0	0	0	0	0	0
GO:0006529	0	0	0	0	0	0	0	0	0
GO:0009066	0	0	0	0	0	0	0	0	0
GO:0009067	0	0	0	0	0	0	0	0	0
GO:0016884	0	0	0	1	0	0	0	0	0
GO:0002785	0	0	0	0	0	0	0	0	0
GO:0002787	0	0	0	0	0	0	0	0	0
GO:0002806	0	0	0	0	0	0	0	0	0
GO:0002809	0	0	0	0	0	0	0	0	0
GO:0035108	0	0	0	0	0	0	0	0	0
GO:0036022	0	0	0	0	0	0	0	0	0
GO:0060173	0	0	0	0	0	0	0	0	0
GO:1900425	0	0	0	0	0	0	0	0	0
GO:0043225	0	0	0	0	0	0	0	0	0
GO:0097254	0	0	0	0	0	0	0	0	0
GO:0099133	0	0	0	0	0	0	0	0	0
GO:0003156	0	0	0	0	0	0	0	0	0
GO:0004675	0	0	0	0	0	0	0	0	0
GO:0005024	0	0	0	0	0	0	0	0	0
GO:0005026	0	0	0	0	0	0	0	0	0
GO:0017002	0	0	0	0	0	0	0	0	0
GO:0045704	0	0	0	0	0	0	0	0	0
GO:0045705	0	0	0	0	0	0	0	0	0
GO:0048179	0	0	0	0	0	0	0	0	0
GO:0048185	0	0	0	0	0	0	0	0	0
GO:0036194	0	0	0	0	0	0	0	0	0
GO:0031463	0	0	0	0	0	0	0	0	0
GO:0033632	0	0	0	0	0	0	0	0	0
GO:0034457	0	1	0	0	0	0	0	0	0
GO:0010796	0	0	0	0	0	0	0	0	0
GO:0010797	0	0	0	0	0	0	0	0	0
GO:0051036	0	0	0	0	1	0	0	0	0
GO:0000185	0	0	0	0	0	0	0	0	0
GO:0008349	0	0	0	0	0	0	0	0	0
GO:0006929	0	0	0	0	0	1	0	0	0
GO:0006930	0	0	0	0	0	1	0	0	0
GO:0022409	0	0	0	0	0	1	0	0	0
GO:0000146	0	0	0	0	0	0	0	0	0
GO:0005859	0	0	0	0	0	0	0	0	0
GO:0008154	0	0	0	0	0	0	0	0	0
GO:0030042	0	0	0	0	0	0	0	0	0
GO:1901004	0	0	0	0	0	0	0	0	0
GO:1901006	0	0	0	0	0	0	0	0	0
GO:0072572	0	0	0	0	0	0	0	0	0
GO:0003827	0	0	0	0	0	0	0	0	0
GO:0005797	0	1	0	0	0	0	0	0	0
GO:0008375	0	1	0	0	0	0	0	0	0
GO:0035283	0	0	0	0	0	0	0	0	0
GO:0035284	0	0	0	0	0	0	0	0	0
GO:0030513	0	0	0	0	0	0	0	0	1
GO:0006386	0	0	0	0	0	0	0	0	0
GO:0007555	0	0	0	0	0	0	0	0	0
GO:0032368	0	0	0	0	0	0	0	0	0
GO:0044060	0	0	0	0	0	0	0	0	0
GO:2000831	0	0	0	0	0	0	0	0	0
GO:0004860	1	0	0	0	0	0	0	0	0
GO:0016332	0	0	0	0	1	1	0	0	0
GO:0016335	0	0	0	0	1	0	0	0	0
GO:0016336	0	0	0	0	1	1	0	0	0
GO:0019210	1	0	0	0	0	0	0	0	0
GO:0045159	0	0	0	0	0	0	0	0	0
GO:0045200	0	0	0	0	0	0	0	0	0
GO:0048730	0	0	0	0	0	0	0	0	0
GO:0090162	0	0	0	0	0	0	0	0	0
GO:0090163	0	0	0	0	0	0	0	0	0
GO:0098725	0	0	0	0	0	0	0	0	0
GO:0007378	0	0	0	0	0	0	0	0	0
GO:0017015	0	0	0	0	0	0	0	0	0
GO:0048634	0	0	0	0	0	0	0	0	0
GO:0048636	0	0	0	0	0	0	0	1	0
